wlbWellboreName,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbStatus,wlbPurpose,wlbPurposePlanned,wlbContent,wlbWellType,wlbSubSea,wlbEntryDate,wlbCompletionDate,wlbEntryPreDrillDate,wlbCompPreDrillDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbKickOffPoint,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMoveable,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbPluggedAbandonDate,wlbPluggedDate,wlbLicenceTargetName,wlbPlotSymbol,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,wlbWdssQcDate,wlbReleasedDate,prlNpdidProductionLicence,prlNpdidProdLicenceTarget,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD 
30/3-A-5 B,30/3-A-5,Statoil ASA (old),052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,06.05.2006,16.06.2006,,,VESLEFRIKK,2706-P,30/3-2  Veslefrikk,NO,56.0,3013.0,4930.0,175.0,482.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,2006,2006,,,19.01.2015,,50,ED50  ,60,46,57.77,N,2,53,52.38,E,60.782714,2.897883,6738749.03,494438.97,31,30,3,A,5,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5323,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5323,sidetrack           ,30/3-A-5 A                              ,5323,44378,43618,,16.06.2008,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-5 C,30/3-A-5,Statoil Petroleum AS,052 ,PLUGGED,INJECTION,INJECTION,WATER/GAS,DEVELOPMENT, NO,20.01.2015,19.02.2015,,,VESLEFRIKK,3828-P,30/3-2  Veslefrikk,NO,56.0,3026.0,4706.0,175.0,3003.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER/GAS,2015,2015,,,27.01.2021,,82,ED50  ,60,46,57.77,N,2,53,52.38,E,60.782714,2.897883,6738749.03,494438.97,31,30,3,A,5,C,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7623,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7623,sidetrack           ,30/3-A-5 B                              ,7623,44378,43618,,19.02.2017,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-6,30/3-A-6,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,27.11.1988,21.01.1989,,,VESLEFRIKK,487-P,30/3-2  Veslefrikk,NO,23.0,3360.4,4496.6,175.0,,NORTH SEA,DEEPSEA BERGEN,SEMISUB STEEL,MOVEABLE,VESLEFRIKK A,4,NO,OIL,1988,1989,,,19.11.1994,,50,ED50  ,60,46,57.71,N,2,53,52.48,E,60.782697,2.897911,6738747.17,494440.48,31,30,3,A,6,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1347,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1347,initial             ,                                        ,1347,44378,43618,,21.01.1991,21212,,287983,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-6 A,30/3-A-6,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,21.11.1994,17.12.1994,,,VESLEFRIKK,976-P,30/3-2  Veslefrikk,NO,56.0,3060.0,4903.0,175.0,2676.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER,1994,1994,,,16.10.2021,,173,ED50  ,60,46,57.71,N,2,53,52.48,E,60.782697,2.897911,6738747.17,494440.48,31,30,3,A,6,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2447,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=2447,sidetrack           ,30/3-A-6                                ,2447,44378,43618,,17.12.1996,21212,,277321,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-7,30/3-A-7,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,03.06.1990,11.07.1990,,,VESLEFRIKK,582-P,30/3-2  Veslefrikk,NO,56.0,3321.4,3753.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER,1990,1990,,,19.12.1995,,173,ED50  ,60,46,57.92,N,2,53,52.06,E,60.782756,2.897794,6738753.68,494434.14,31,30,3,A,7,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1542,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1542,initial             ,                                        ,1542,44378,43618,,11.07.1992,21212,,277321,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-7 A,30/3-A-7,Den norske stats oljeselskap a.s,052 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,20.12.1995,02.02.1996,,,VESLEFRIKK,1102-P,30/3-2  Veslefrikk,NO,56.0,2894.0,3810.0,175.0,605.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,NOT APPLICABLE,1995,1996,,,02.02.1996,,99,ED50  ,60,46,57.92,N,2,53,52.06,E,60.782756,2.897794,6738753.68,494434.14,31,30,3,A,7,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2724,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=2724,sidetrack           ,30/3-A-7                                ,2724,44378,43618,,02.02.1998,21212,,277321,277321,0,23.02.2021,31.05.2016,28.04.2022
30/3-A-7 B,30/3-A-7,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,03.02.1996,19.02.1996,,,VESLEFRIKK,1118-P,30/3-2  Veslefrikk,NO,56.0,3256.6,5333.0,175.0,4249.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1996,1996,,,09.07.2008,,50,ED50  ,60,46,57.92,N,2,53,52.06,E,60.782756,2.897794,6738753.68,494434.14,31,30,3,A,7,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2755,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=2755,sidetrack           ,30/3-A-7 A                              ,2755,44378,43618,,19.02.1998,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-7 C,30/3-A-7,StatoilHydro ASA,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,10.07.2008,19.02.2009,,,VESLEFRIKK,2981-P,30/3-2  Veslefrikk,NO,56.0,3258.0,5662.0,175.0,606.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,2008,2009,,,13.04.2022,,50,ED50  ,60,46,57.92,N,2,53,52.06,E,60.782756,2.897794,6738753.68,494434.14,31,30,3,A,7,C,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5863,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5863,sidetrack           ,30/3-A-7 B                              ,5863,44378,43618,,19.02.2011,21212,,277321,277321,0,21.04.2022,06.10.2015,28.04.2022
30/3-A-8,30/3-A-8,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,17.07.1990,20.09.1990,,,VESLEFRIKK,593-P,30/3-2  Veslefrikk,NO,56.0,3249.0,5609.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER,1990,1990,,,16.12.1999,,173,ED50  ,60,46,58.03,N,2,53,52.27,E,60.782786,2.897853,6738757.08,494437.32,31,30,3,A,8,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1614,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1614,initial             ,                                        ,1614,44378,43618,,20.09.1992,21212,,277321,277321,0,13.12.2021,09.03.2019,28.04.2022
30/3-A-8 A,30/3-A-8,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,17.12.1999,28.01.2000,,,VESLEFRIKK,1680-P,30/3-2  Veslefrikk,NO,56.0,3159.0,5225.0,175.0,618.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1999,2000,,,11.12.2004,,50,ED50  ,60,46,58.03,N,2,53,52.27,E,60.782786,2.897853,6738757.08,494437.32,31,30,3,A,8,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3116,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=3116,sidetrack           ,30/3-A-8                                ,3116,44378,43618,,28.01.2002,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-8 B,30/3-A-8,Statoil ASA (old),052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,12.12.2004,18.02.2005,,,VESLEFRIKK,2485-P,30/3-2  Veslefrikk,NO,56.0,2854.0,4447.0,175.0,592.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,2004,2005,,,10.05.2021,,50,ED50  ,60,46,58.03,N,2,53,52.27,E,60.782786,2.897853,6738757.08,494437.32,31,30,3,A,8,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5012,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5012,sidetrack           ,30/3-A-8 A                              ,5012,44378,43618,,18.02.2007,21212,,277321,277321,0,11.05.2021,06.10.2015,28.04.2022
30/3-A-9,30/3-A-9,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,31.10.1990,10.05.1991,,,VESLEFRIKK,604-P,30/3-2  Veslefrikk,NO,56.0,3225.0,5545.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER,1990,1991,,,11.08.1998,,173,ED50  ,60,46,57.66,N,2,53,52.38,E,60.782683,2.897883,6738745.62,494438.97,31,30,3,A,9,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1684,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1684,initial             ,                                        ,1684,44378,43618,,10.05.1993,21212,,277321,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-9 A,30/3-A-9,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,12.08.1998,08.10.1998,,,VESLEFRIKK,1480-P,30/3-2  Veslefrikk,NO,56.0,3097.0,6550.0,175.0,3503.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1998,1998,,,28.02.2021,,50,ED50  ,60,46,57.66,N,2,53,52.38,E,60.782683,2.897883,6738745.62,494438.97,31,30,3,A,9,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3541,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=3541,sidetrack           ,30/3-A-9                                ,3541,44378,43618,,08.10.2000,21212,,277321,277321,0,03.03.2021,06.10.2015,28.04.2022
30/3-A-10,30/3-A-10,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,14.11.1990,24.12.1990,,,VESLEFRIKK,612-P,30/3-2  Veslefrikk,NO,56.0,3287.6,4193.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER,1990,1990,,,02.03.1998,,173,ED50  ,60,46,57.97,N,2,53,52.16,E,60.782769,2.897822,6738755.22,494435.65,31,30,3,A,10,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1700,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1700,initial             ,                                        ,1700,44378,43618,,24.12.1992,21212,,277321,277321,0,13.12.2021,09.03.2019,28.04.2022
30/3-A-10 A,30/3-A-10,Den norske stats oljeselskap a.s,052 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,03.03.1998,27.03.1998,,,VESLEFRIKK,1397-P,30/3-2  Veslefrikk,NO,56.0,3124.0,3260.0,175.0,610.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,NOT APPLICABLE,1998,1998,,,27.03.1998,,99,ED50  ,60,46,57.97,N,2,53,52.16,E,60.782769,2.897822,6738755.22,494435.65,31,30,3,A,10,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3302,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=3302,sidetrack           ,30/3-A-10                               ,3302,44378,43618,,27.03.2000,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-10 B,30/3-A-10,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,28.03.1998,21.04.1998,,,VESLEFRIKK,1398-P,30/3-2  Veslefrikk,NO,57.0,2925.0,3980.0,175.0,2865.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1998,1998,,,29.10.2021,,50,ED50  ,60,46,57.97,N,2,53,52.16,E,60.782769,2.897822,6738755.22,494435.65,31,30,3,A,10,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3303,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=3303,sidetrack           ,30/3-A-10 A                             ,3303,44378,43618,,21.04.2000,21212,,277321,277321,0,12.11.2021,06.10.2015,28.04.2022
30/3-A-11,30/3-A-11,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,26.05.1991,25.06.1991,,,VESLEFRIKK,641-P,30/3-2  Veslefrikk,NO,56.0,3284.0,3500.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER,1991,1991,,,12.12.2003,,173,ED50  ,60,46,57.87,N,2,53,52.16,E,60.782742,2.897822,6738752.13,494435.65,31,30,3,A,11,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1760,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1760,initial             ,                                        ,1760,44378,43618,,25.06.1993,21212,,277321,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-11 A,30/3-A-11,Statoil ASA (old),052 ,PLUGGED,INJECTION,INJECTION,NOT APPLICABLE,DEVELOPMENT, NO,13.12.2003,20.12.2003,,,VESLEFRIKK,2359-P,30/3-2  Veslefrikk,NO,56.0,2911.0,3077.0,175.0,2649.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER/GAS,2003,2003,,,20.12.2003,,82,ED50  ,60,46,57.87,N,2,53,52.16,E,60.782742,2.897822,6738752.13,494435.65,31,30,3,A,11,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4851,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4851,sidetrack           ,30/3-A-11                               ,4851,44378,43618,,20.12.2005,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-11 B,30/3-A-11,Statoil ASA (old),052 ,PLUGGED,INJECTION,INJECTION,WATER/GAS,DEVELOPMENT, NO,21.12.2003,27.12.2003,,,VESLEFRIKK,2372-P,30/3-2  Veslefrikk,NO,56.0,3223.0,3486.0,175.0,2732.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER/GAS,2003,2003,,,06.09.2013,,82,ED50  ,60,46,57.87,N,2,53,52.16,E,60.782742,2.897822,6738752.13,494435.65,31,30,3,A,11,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4867,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4867,sidetrack           ,30/3-A-11 A                             ,4867,44378,43618,,27.12.2005,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-11 C,30/3-A-11,Statoil Petroleum AS,052 ,PLUGGED,INJECTION,INJECTION,WATER/GAS,DEVELOPMENT, NO,07.09.2013,01.10.2013,,,VESLEFRIKK,3656-P,30/3-2  Veslefrikk,NO,56.0,3225.0,3495.0,175.0,2265.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,WATER/GAS,2013,2013,,,17.11.2021,,82,ED50  ,60,46,57.87,N,2,53,52.16,E,60.782742,2.897822,6738752.13,494435.65,31,30,3,A,11,C,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7244,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7244,sidetrack           ,30/3-A-11 B                             ,7244,44378,43618,,01.10.2015,21212,,277321,277321,0,23.11.2021,06.10.2015,28.04.2022
30/3-A-12,30/3-A-12,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,04.07.1991,13.08.1991,,,VESLEFRIKK,661-P,30/3-2  Veslefrikk,NO,56.0,3279.0,4660.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1991,1991,,,25.03.2014,,50,ED50  ,60,46,57.82,N,2,53,52.7,E,60.782728,2.897972,6738750.57,494443.81,31,30,3,A,12,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1765,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1765,initial             ,                                        ,1765,44378,43618,,13.08.1993,21212,,277321,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-12 A,30/3-A-12,Statoil Petroleum AS,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,26.03.2014,21.09.2014,,,VESLEFRIKK,3727-P,30/3-2  Veslefrikk,NO,56.0,2969.0,5350.0,175.0,631.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,2014,2014,,,20.02.2022,,50,ED50  ,60,46,57.82,N,2,53,52.7,E,60.782728,2.897972,6738750.57,494443.81,31,30,3,A,12,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7434,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7434,sidetrack           ,30/3-A-12                               ,7434,44378,43618,,21.09.2016,21212,,277321,277321,0,23.02.2022,06.10.2015,28.04.2022
30/3-A-13,30/3-A-13,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,30.01.1992,17.04.1992,,,VESLEFRIKK,695-P,30/3-2  Veslefrikk,NO,56.0,3315.0,5094.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1992,1992,,,02.10.2010,,50,ED50  ,60,46,57.77,N,2,53,52.16,E,60.782714,2.897822,6738749.03,494435.64,31,30,3,A,13,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1925,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1925,initial             ,                                        ,1925,44378,43618,,17.04.1994,21212,,277321,277321,0,13.12.2021,30.07.2019,28.04.2022
30/3-A-13 A,30/3-A-13,Statoil Petroleum AS,052 ,PLUGGED,PRODUCTION,PRODUCTION,NOT APPLICABLE,DEVELOPMENT, NO,03.10.2010,10.01.2011,,,VESLEFRIKK,3288-P,30/3-2  Veslefrikk,NO,56.0,3377.0,6639.0,175.0,640.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,2010,2011,,,10.01.2011,,81,ED50  ,60,46,57.77,N,2,53,52.16,E,60.782714,2.897822,6738749.03,494435.64,31,30,3,A,13,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6464,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6464,sidetrack           ,30/3-A-13                               ,6464,44378,43618,,10.01.2013,21212,,277321,277321,0,23.02.2021,06.10.2015,28.04.2022
30/3-A-13 BY1,30/3-A-13,Statoil Petroleum AS,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,14.01.2011,02.02.2011,,,VESLEFRIKK,3333-P1,30/3-2  Veslefrikk,NO,56.0,3286.0,6470.0,175.0,5605.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,YES,OIL,2011,2011,,,18.02.2022,,50,ED50  ,60,46,57.77,N,2,53,52.16,E,60.782714,2.897822,6738749.03,494435.64,31,30,3,A,13,BY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6465,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6465,multilateral        ,30/3-A-13 A                             ,6465,44378,43618,,02.02.2013,21212,,277321,277321,0,24.02.2022,06.10.2015,28.04.2022
30/3-A-13 BY2,30/3-A-13,Statoil Petroleum AS,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,22.02.2011,31.03.2011,,,VESLEFRIKK,3333-P2,30/3-2  Veslefrikk,NO,56.0,3251.0,6761.0,175.0,5520.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,YES,OIL,2011,2011,,,,,50,ED50  ,60,46,57.77,N,2,53,52.16,E,60.782714,2.897822,6738749.03,494435.64,31,30,3,A,13,BY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6550,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6550,multilateral        ,30/3-A-13 BY1                           ,6550,44378,43618,,31.03.2013,21212,,277321,277321,0,24.02.2022,06.10.2015,28.04.2022
30/3-A-14,30/3-A-14,Den norske stats oljeselskap a.s,052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,01.05.1992,19.06.1992,,,VESLEFRIKK,735-P,30/3-2  Veslefrikk,NO,56.0,3340.5,4724.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1992,1992,30/3-5 S  ,,18.04.2004,,50,ED50  ,60,46,57.82,N,2,53,52.7,E,60.782728,2.897972,6738750.57,494443.81,31,30,3,A,14,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1943,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1943,initial             ,                                        ,1943,44378,43618,,19.06.1994,21212,,277321,277321,1950,23.02.2021,06.06.2016,28.04.2022
30/3-A-14 A,30/3-A-14,Statoil ASA (old),052 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,20.04.2004,06.05.2004,,,VESLEFRIKK,2397-P,30/3-2  Veslefrikk,NO,56.0,3100.0,3660.0,175.0,2091.0,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,2004,2004,,,05.09.2021,,50,ED50  ,60,46,57.82,N,2,53,52.7,E,60.782728,2.897972,6738750.57,494443.81,31,30,3,A,14,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4895,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4895,sidetrack           ,30/3-A-14                               ,4895,44378,43618,,06.05.2006,21212,,277321,277321,0,08.09.2021,06.10.2015,28.04.2022
30/3-A-15,30/3-A-15,Den norske stats oljeselskap a.s,052 ,PLUGGED,INJECTION,PRODUCTION,GAS,DEVELOPMENT, NO,02.12.1992,19.01.1993,,,VESLEFRIKK,759-P,30/3-2  Veslefrikk,NO,56.0,3303.0,4605.0,175.0,,NORTH SEA,VESLEFRIKK A,JACKET 4 LEGS,FIXED,VESLEFRIKK A,4,NO,OIL,1992,1993,,,30.08.2006,,91,ED50  ,60,46,57.98,N,2,53,52.38,E,60.782772,2.897883,6738755.53,494438.98,31,30,3,A,15,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1984,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=1984,initial             ,                                        ,1984,44378,43618,,19.01.1995,21212,,277321,277321,0,13.12.2021,09.03.2019,28.04.2022
